user_id,country,sex,height,weight,age,years_cl,date_first,date_last,grades_count,grades_first,grades_last,grades_max,grades_mean,year_first,year_last,bmi,grade_fra
16012,GBR,0,180,78,46.0,17,2007-02-14 23:00:00,2010-05-14 22:00:00,94,52,53,57,51,2007,2010,24.07,7a+
16116,DEU,0,178,68,27.0,16,2007-04-05 22:00:00,2007-10-17 22:00:00,17,53,49,55,51,2007,2007,21.46,7a+
16133,BEL,0,179,68,33.0,14,2007-04-28 22:00:00,2017-02-24 23:00:00,142,44,57,59,51,2007,2017,21.22,7a+
13918,NLD,0,178,68,26.0,12,2007-04-07 22:00:00,2017-05-23 22:00:00,134,48,53,64,51,2007,2017,21.46,7a+
15880,ESP,0,166,63,53.0,17,2007-03-16 23:00:00,2013-05-10 22:00:00,57,49,51,55,51,2007,2013,22.86,7a+
26254,BEL,0,177,68,28.0,16,2007-10-16 22:00:00,2013-07-26 22:00:00,199,49,57,62,51,2007,2013,21.71,7a+
15943,CHE,0,178,68,37.0,13,2007-03-10 23:00:00,2008-10-09 22:00:00,44,53,51,62,51,2007,2008,21.46,7a+
15314,other,0,174,68,34.0,14,2007-01-27 23:00:00,2016-04-10 22:00:00,493,49,62,68,51,2007,2016,22.46,7a+
12632,NOR,0,178,63,26.0,13,2007-05-24 22:00:00,2007-07-13 22:00:00,4,51,53,53,51,2007,2007,19.88,7a+
8138,ITA,0,180,68,39.0,16,2007-03-26 22:00:00,2011-04-18 22:00:00,46,53,53,62,51,2007,2011,20.99,7a+
16634,ZAF,0,174,63,27.0,16,2007-05-15 22:00:00,2008-01-02 23:00:00,5,51,53,53,51,2007,2008,20.81,7a+
16682,USA,0,177,63,37.0,13,2007-05-11 22:00:00,2011-03-11 23:00:00,66,56,46,59,51,2007,2011,20.11,7a+
16702,ESP,0,180,78,42.0,19,2007-05-25 22:00:00,2015-01-02 23:00:00,117,53,52,56,51,2007,2015,24.07,7a+
16710,ESP,0,182,68,46.0,27,2007-04-05 22:00:00,2015-01-24 23:00:00,44,49,55,57,51,2007,2015,20.53,7a+
16966,FRA,0,166,58,39.0,14,2007-03-24 23:00:00,2008-09-13 22:00:00,30,55,39,59,51,2007,2008,21.05,7a+
28309,FRA,0,175,63,30.0,12,2007-10-04 22:00:00,2016-12-26 23:00:00,294,49,46,57,51,2007,2016,20.57,7a+
16271,ITA,0,181,68,43.0,10,2007-05-30 22:00:00,2007-05-30 22:00:00,1,51,51,51,51,2007,2007,20.76,7a+
8944,SWE,0,189,78,19.0,17,2007-01-01 23:00:00,2007-01-01 23:00:00,2,53,49,53,51,2007,2007,21.84,7a+
16474,BEL,0,178,58,26.0,17,2007-05-01 22:00:00,2008-08-23 22:00:00,44,53,49,62,51,2007,2008,18.31,7a+
22443,BEL,0,190,83,39.0,24,2008-07-20 22:00:00,2013-07-19 22:00:00,42,48,51,55,51,2008,2013,22.99,7a+
23045,ESP,0,181,73,38.0,15,2008-08-30 22:00:00,2016-02-19 23:00:00,38,49,48,55,51,2008,2016,22.28,7a+
23048,FRA,0,187,73,27.0,20,2008-08-02 22:00:00,2017-08-30 22:00:00,69,49,48,57,51,2008,2017,20.88,7a+
23012,FRA,0,163,53,38.0,24,2008-08-10 22:00:00,2009-09-06 22:00:00,29,49,51,55,51,2008,2009,19.95,7a+
23262,DEU,0,180,73,38.0,15,2008-09-16 22:00:00,2017-08-26 22:00:00,72,44,49,57,51,2008,2017,22.53,7a+
22293,CHE,0,174,73,43.0,25,2008-07-21 22:00:00,2008-07-21 22:00:00,1,51,51,51,51,2008,2008,24.11,7a+
23190,CHE,0,186,73,31.0,10,2008-10-04 22:00:00,2017-08-01 22:00:00,123,46,49,59,51,2008,2017,21.1,7a+
23054,ESP,0,181,78,48.0,29,2008-08-30 22:00:00,2009-08-24 22:00:00,22,44,55,55,51,2008,2009,23.81,7a+
22488,DEU,0,183,78,26.0,11,2008-08-20 22:00:00,2015-06-30 22:00:00,28,49,49,64,51,2008,2015,23.29,7a+
22483,POL,0,183,73,29.0,16,2008-07-07 22:00:00,2016-11-17 23:00:00,427,57,55,66,51,2008,2016,21.8,7a+
22746,ESP,0,187,78,36.0,19,2008-08-06 22:00:00,2009-05-08 22:00:00,27,57,59,59,51,2008,2009,22.31,7a+
22648,SVN,0,170,73,38.0,16,2008-07-31 22:00:00,2008-05-24 22:00:00,10,53,49,53,51,2008,2008,25.26,7a+
22680,ITA,0,178,68,34.0,13,2008-08-01 22:00:00,2017-06-17 22:00:00,36,49,57,57,51,2008,2017,21.46,7a+
22465,BRA,0,184,78,41.0,14,2008-07-21 22:00:00,2008-07-21 22:00:00,1,51,51,51,51,2008,2008,23.04,7a+
22759,USA,0,168,63,24.0,12,2008-04-21 22:00:00,2009-06-18 22:00:00,5,49,53,53,51,2008,2009,22.32,7a+
22494,POL,0,170,63,25.0,10,2008-07-17 22:00:00,2017-02-06 23:00:00,225,49,66,70,51,2008,2017,21.8,7a+
22818,BEL,0,175,58,25.0,13,2008-08-16 22:00:00,2009-09-14 22:00:00,14,49,52,57,51,2008,2009,18.94,7a+
9968,AUS,0,178,78,45.0,16,2008-11-07 23:00:00,2013-11-06 23:00:00,47,51,51,56,51,2008,2013,24.62,7a+
24447,MEX,1,163,48,36.0,15,2008-01-05 23:00:00,2011-09-16 22:00:00,47,57,54,62,51,2008,2011,18.07,7a+
24640,USA,0,185,68,29.0,10,2008-07-31 22:00:00,2015-07-17 22:00:00,156,33,50,62,51,2008,2015,19.87,7a+
24628,other,1,175,58,20.0,13,2008-11-18 23:00:00,2017-02-15 23:00:00,222,57,59,66,51,2008,2017,18.94,7a+
27064,CAN,0,172,68,44.0,17,2008-05-09 22:00:00,2012-05-27 22:00:00,14,46,53,55,51,2008,2012,22.99,7a+
26978,FRA,0,168,53,23.0,14,2008-03-07 23:00:00,2011-04-19 22:00:00,45,49,51,57,51,2008,2011,18.78,7a+
25486,RUS,0,180,73,42.0,22,2008-08-22 22:00:00,2017-05-08 22:00:00,147,57,55,63,51,2008,2017,22.53,7a+
25901,CHE,1,165,58,38.0,14,2008-08-22 22:00:00,2013-09-18 22:00:00,109,48,55,55,51,2008,2013,21.3,7a+
23280,SVN,0,170,58,25.0,9,2008-08-22 22:00:00,2017-04-08 22:00:00,116,40,62,68,51,2008,2017,20.07,7a+
23796,CHE,1,168,63,23.0,17,2008-07-25 22:00:00,2016-08-18 22:00:00,66,57,57,62,51,2008,2016,22.32,7a+
23761,AUT,0,172,58,24.0,12,2008-10-17 22:00:00,2009-04-18 22:00:00,13,54,56,62,51,2008,2009,19.61,7a+
23779,HRV,0,187,78,40.0,13,2008-10-18 22:00:00,2012-04-28 22:00:00,37,55,46,57,51,2008,2012,22.31,7a+
24117,POL,0,186,73,27.0,9,2008-10-03 22:00:00,2012-05-02 22:00:00,177,38,53,64,51,2008,2012,21.1,7a+
23872,USA,0,179,68,41.0,20,2008-08-29 22:00:00,2008-08-29 22:00:00,1,51,51,51,51,2008,2008,21.22,7a+
23854,NLD,0,189,73,35.0,15,2008-05-31 22:00:00,2017-09-02 22:00:00,314,53,57,59,51,2008,2017,20.44,7a+
15405,BRA,0,173,73,29.0,12,2008-07-25 22:00:00,2010-06-02 22:00:00,7,51,57,57,51,2008,2010,24.39,7a+
19936,SWE,0,183,78,21.0,11,2008-05-24 22:00:00,2015-09-18 22:00:00,101,40,62,64,51,2008,2015,23.29,7a+
20570,USA,0,170,58,32.0,12,2008-03-19 23:00:00,2017-08-18 22:00:00,287,51,49,68,51,2008,2017,20.07,7a+
16339,USA,1,165,63,37.0,12,2008-06-05 22:00:00,2008-05-24 22:00:00,2,49,53,53,51,2008,2008,23.14,7a+
18346,FRA,0,175,68,39.0,11,2008-11-02 23:00:00,2011-04-16 22:00:00,9,49,49,53,51,2008,2011,22.2,7a+
36495,NOR,0,184,78,38.0,16,2008-09-24 22:00:00,2016-10-02 22:00:00,52,57,54,57,51,2008,2016,23.04,7a+
18673,CAN,0,170,63,38.0,23,2008-07-09 22:00:00,2008-07-09 22:00:00,2,51,51,51,51,2008,2008,21.8,7a+
19562,NLD,0,175,63,23.0,11,2008-07-06 22:00:00,2011-07-09 22:00:00,107,49,44,62,51,2008,2011,20.57,7a+
19680,DEU,0,184,73,37.0,13,2008-07-26 22:00:00,2008-07-26 22:00:00,1,51,51,51,51,2008,2008,21.56,7a+
18906,NOR,0,179,73,36.0,14,2008-05-12 22:00:00,2017-07-12 22:00:00,40,46,46,64,51,2008,2017,22.78,7a+
19227,DEU,0,182,68,39.0,15,2008-02-27 23:00:00,2009-06-20 22:00:00,21,49,49,55,51,2008,2009,20.53,7a+
21201,ZAF,0,176,73,35.0,15,2008-03-30 22:00:00,2008-08-08 22:00:00,4,51,51,51,51,2008,2008,23.57,7a+
21257,POL,0,176,73,27.0,17,2008-05-01 22:00:00,2017-05-04 22:00:00,441,53,49,66,51,2008,2017,23.57,7a+
21942,NLD,0,186,73,45.0,26,2008-04-05 22:00:00,2017-08-24 22:00:00,437,57,49,61,51,2008,2017,21.1,7a+
21843,ZAF,1,160,53,52.0,21,2008-05-06 22:00:00,2016-05-05 22:00:00,60,49,55,57,51,2008,2016,20.7,7a+
21642,RUS,0,168,63,31.0,12,2008-06-09 22:00:00,2008-06-09 22:00:00,6,53,51,53,51,2008,2008,22.32,7a+
21875,AUT,0,192,83,33.0,14,2008-06-07 22:00:00,2009-11-07 23:00:00,56,57,57,59,51,2008,2009,22.52,7a+
30513,FRA,0,180,63,31.0,12,2008-07-22 22:00:00,2014-06-06 22:00:00,19,55,51,62,51,2008,2014,19.44,7a+
21034,ESP,0,175,73,33.0,14,2008-09-27 22:00:00,2012-09-08 22:00:00,74,55,50,55,51,2008,2012,23.84,7a+
28421,SVN,0,175,63,18.0,10,2009-08-25 22:00:00,2017-09-02 22:00:00,453,46,57,70,51,2009,2017,20.57,7a+
27989,RUS,1,159,53,31.0,12,2009-05-09 22:00:00,2009-08-18 22:00:00,10,48,46,57,51,2009,2009,20.96,7a+
27993,other,0,176,68,24.0,13,2009-07-28 22:00:00,2010-08-24 22:00:00,14,53,49,55,51,2009,2010,21.95,7a+
28211,ITA,0,189,68,34.0,10,2009-10-02 22:00:00,2016-01-13 23:00:00,22,49,49,57,51,2009,2016,19.04,7a+
27540,ITA,0,178,68,49.0,10,2009-03-11 23:00:00,2011-04-15 22:00:00,48,59,62,62,51,2009,2011,21.46,7a+
27388,CZE,0,168,53,23.0,11,2009-07-05 22:00:00,2016-04-12 22:00:00,12,42,44,56,51,2009,2016,18.78,7a+
27335,USA,0,182,78,33.0,13,2009-06-15 22:00:00,2009-07-08 22:00:00,7,51,55,55,51,2009,2009,23.55,7a+
27472,other,0,174,58,36.0,12,2009-05-06 22:00:00,2017-07-28 22:00:00,170,42,51,64,51,2009,2017,19.16,7a+
27325,ESP,0,183,68,36.0,12,2009-05-19 22:00:00,2009-05-19 22:00:00,1,51,51,51,51,2009,2009,20.31,7a+
27416,GBR,0,178,83,40.0,12,2009-06-17 22:00:00,2009-05-25 22:00:00,2,51,51,51,51,2009,2009,26.2,7a+
33823,AUT,0,178,68,40.0,14,2009-05-29 22:00:00,2010-09-03 22:00:00,12,49,49,53,51,2009,2010,21.46,7a+
37100,AUS,0,186,73,29.0,10,2009-06-14 22:00:00,2013-06-02 22:00:00,9,53,52,53,51,2009,2013,21.1,7a+
38919,ITA,0,190,68,43.0,23,2009-10-07 22:00:00,2009-10-07 22:00:00,1,51,51,51,51,2009,2009,18.84,7a+
27820,USA,0,180,68,22.0,9,2009-07-03 22:00:00,2016-11-11 23:00:00,14,46,59,59,51,2009,2016,20.99,7a+
35094,GBR,0,175,68,26.0,16,2009-08-19 22:00:00,2012-04-26 22:00:00,194,49,53,65,51,2009,2012,22.2,7a+
27253,DEU,0,182,73,41.0,10,2009-06-12 22:00:00,2017-09-03 22:00:00,54,36,57,59,51,2009,2017,22.04,7a+
27769,BRA,0,174,73,35.0,16,2009-08-29 22:00:00,2011-11-26 23:00:00,26,50,45,59,51,2009,2011,24.11,7a+
29614,AUT,0,178,68,37.0,9,2009-10-19 22:00:00,2017-05-09 22:00:00,194,40,51,59,51,2009,2017,21.46,7a+
31106,FRA,0,178,63,30.0,11,2009-08-30 22:00:00,2013-12-17 23:00:00,72,49,59,62,51,2009,2013,19.88,7a+
31185,AUS,0,175,58,40.0,16,2009-11-29 23:00:00,2009-11-29 23:00:00,4,51,51,51,51,2009,2009,18.94,7a+
29381,SVN,1,168,58,41.0,19,2009-09-19 22:00:00,2017-09-02 22:00:00,196,49,53,57,51,2009,2017,20.55,7a+
30180,ESP,0,178,68,38.0,11,2009-07-09 22:00:00,2016-01-01 23:00:00,151,53,49,62,51,2009,2016,21.46,7a+
29966,MEX,0,172,58,27.0,10,2009-11-13 23:00:00,2009-11-13 23:00:00,1,51,51,51,51,2009,2009,19.61,7a+
29823,DEU,0,170,63,39.0,14,2009-09-19 22:00:00,2013-07-19 22:00:00,29,59,40,59,51,2009,2013,21.8,7a+
29716,FRA,0,177,63,26.0,17,2009-11-19 23:00:00,2009-11-19 23:00:00,1,51,51,51,51,2009,2009,20.11,7a+
29705,FIN,0,175,58,23.0,10,2009-11-23 23:00:00,2012-02-20 23:00:00,10,53,49,57,51,2009,2012,18.94,7a+
30226,POL,0,175,73,46.0,26,2009-02-22 23:00:00,2017-05-01 22:00:00,118,57,49,66,51,2009,2017,23.84,7a+
60199,AUT,0,185,78,25.0,13,2009-08-06 22:00:00,2011-04-21 22:00:00,2,49,52,52,51,2009,2011,22.79,7a+
30348,ITA,0,185,68,37.0,17,2009-12-27 23:00:00,2013-10-26 22:00:00,212,52,49,61,51,2009,2013,19.87,7a+
32950,USA,1,150,48,34.0,15,2009-11-26 23:00:00,2016-03-18 23:00:00,43,51,46,59,51,2009,2016,21.33,7a+
28746,ESP,0,171,68,36.0,12,2009-09-15 22:00:00,2012-08-17 22:00:00,113,57,59,62,51,2009,2012,23.26,7a+
32833,GBR,0,182,78,29.0,9,2009-05-31 22:00:00,2017-08-18 22:00:00,47,49,51,57,51,2009,2017,23.55,7a+
28816,ESP,0,176,63,42.0,13,2009-08-26 22:00:00,2012-11-23 23:00:00,115,53,55,62,51,2009,2012,20.34,7a+
28866,other,0,180,73,37.0,22,2009-09-29 22:00:00,2010-02-19 23:00:00,61,44,51,62,51,2009,2010,22.53,7a+
29193,RUS,0,172,68,38.0,16,2009-07-25 22:00:00,2013-05-05 22:00:00,36,56,49,59,51,2009,2013,22.99,7a+
29109,RUS,0,171,58,38.0,11,2009-10-25 23:00:00,2010-03-02 23:00:00,14,48,57,62,51,2009,2010,19.84,7a+
29099,FRA,0,168,58,30.0,22,2009-10-10 22:00:00,2017-09-09 22:00:00,185,53,49,62,51,2009,2017,20.55,7a+
32159,GBR,0,179,63,35.0,12,2009-04-30 22:00:00,2017-08-22 22:00:00,97,53,57,62,51,2009,2017,19.66,7a+
29243,USA,0,180,73,32.0,11,2009-11-06 23:00:00,2010-04-16 22:00:00,2,50,51,51,51,2009,2010,22.53,7a+
29065,CHE,0,189,83,28.0,17,2009-10-07 22:00:00,2009-09-09 22:00:00,6,55,48,55,51,2009,2009,23.24,7a+
32250,POL,0,178,73,39.0,8,2009-07-05 22:00:00,2017-08-25 22:00:00,158,46,59,66,51,2009,2017,23.04,7a+
24927,USA,1,165,53,29.0,9,2009-04-27 22:00:00,2016-10-08 22:00:00,53,44,53,62,51,2009,2016,19.47,7a+
24562,ESP,0,176,68,29.0,9,2009-01-05 23:00:00,2017-01-06 23:00:00,33,41,57,57,51,2009,2017,21.95,7a+
24679,FRA,0,170,58,24.0,12,2009-12-05 23:00:00,2010-03-01 23:00:00,12,52,56,56,51,2009,2010,20.07,7a+
8106,NLD,0,172,58,32.0,13,2009-04-11 22:00:00,2012-03-28 22:00:00,36,49,57,58,51,2009,2012,19.61,7a+
20810,USA,0,185,78,29.0,12,2009-10-07 22:00:00,2017-07-06 22:00:00,94,53,59,59,51,2009,2017,22.79,7a+
23835,USA,0,182,73,31.0,14,2009-03-29 22:00:00,2013-05-12 22:00:00,9,49,51,57,51,2009,2013,22.04,7a+
24063,CAN,1,154,43,35.0,10,2009-01-17 23:00:00,2009-03-14 23:00:00,6,51,49,55,51,2009,2009,18.13,7a+
17703,MEX,0,179,68,30.0,14,2009-08-26 22:00:00,2017-02-13 23:00:00,166,46,59,66,51,2009,2017,21.22,7a+
23255,SWE,0,182,73,32.0,11,2009-05-06 22:00:00,2014-03-29 23:00:00,20,55,59,62,51,2009,2014,22.04,7a+
26570,other,0,178,63,31.0,16,2009-05-04 22:00:00,2009-10-10 22:00:00,15,53,57,57,51,2009,2009,19.88,7a+
26358,POL,0,188,73,31.0,9,2009-04-12 22:00:00,2014-03-29 23:00:00,164,55,38,64,51,2009,2014,20.65,7a+
26469,FRA,0,178,73,33.0,11,2009-01-21 23:00:00,2009-07-24 22:00:00,6,51,53,53,51,2009,2009,23.04,7a+
12499,USA,0,178,68,35.0,17,2009-04-02 22:00:00,2009-10-18 22:00:00,18,46,53,57,51,2009,2009,21.46,7a+
26996,ESP,0,184,68,51.0,25,2009-08-05 22:00:00,2017-06-28 22:00:00,432,49,44,62,51,2009,2017,20.09,7a+
26706,MEX,0,179,68,28.0,8,2009-02-28 23:00:00,2014-07-01 22:00:00,84,46,51,63,51,2009,2014,21.22,7a+
1281,ITA,0,162,53,50.0,24,2009-09-26 22:00:00,2017-02-18 23:00:00,597,49,53,66,51,2009,2017,20.2,7a+
26108,FRA,0,178,68,25.0,10,2009-04-10 22:00:00,2010-04-15 22:00:00,15,53,55,55,51,2009,2010,21.46,7a+
26258,AUT,0,165,53,22.0,10,2009-04-10 22:00:00,2009-06-01 22:00:00,9,53,51,57,51,2009,2009,19.47,7a+
18520,AUS,1,169,53,29.0,17,2009-04-15 22:00:00,2012-12-01 23:00:00,31,51,59,59,51,2009,2012,18.56,7a+
26307,ZAF,0,180,68,24.0,9,2009-06-09 22:00:00,2011-07-09 22:00:00,43,46,51,59,51,2009,2011,20.99,7a+
32403,POL,0,175,63,24.0,12,2010-06-13 22:00:00,2017-06-23 22:00:00,117,61,52,66,51,2010,2017,20.57,7a+
33242,MEX,1,160,58,30.0,11,2010-08-04 22:00:00,2011-09-17 22:00:00,19,51,51,57,51,2010,2011,22.66,7a+
32169,FRA,0,175,58,30.0,18,2010-05-30 22:00:00,2010-05-30 22:00:00,11,51,49,55,51,2010,2010,18.94,7a+
32155,CAN,0,153,43,21.0,17,2010-05-30 22:00:00,2010-05-30 22:00:00,1,51,51,51,51,2010,2010,18.37,7a+
33055,ZAF,0,174,63,23.0,9,2010-11-06 23:00:00,2011-09-28 22:00:00,31,51,46,59,51,2010,2011,20.81,7a+
33070,DEU,0,180,78,35.0,12,2010-05-27 22:00:00,2016-09-23 22:00:00,330,53,49,62,51,2010,2016,24.07,7a+
32533,DEU,0,174,63,21.0,9,2010-06-09 22:00:00,2016-10-08 22:00:00,37,38,55,62,51,2010,2016,20.81,7a+
32923,ZAF,0,180,58,22.0,8,2010-08-12 22:00:00,2012-05-01 22:00:00,21,42,46,62,51,2010,2012,17.9,7a+
32960,other,1,159,53,35.0,14,2010-07-06 22:00:00,2017-09-01 22:00:00,393,59,57,64,51,2010,2017,20.96,7a+
34423,ESP,0,172,73,43.0,21,2010-10-08 22:00:00,2017-08-18 22:00:00,340,49,55,64,51,2010,2017,24.68,7a+
34461,POL,1,178,58,25.0,7,2010-06-12 22:00:00,2017-08-09 22:00:00,910,42,44,68,51,2010,2017,18.31,7a+
35904,ESP,0,170,63,34.0,11,2010-06-23 22:00:00,2017-08-07 22:00:00,379,49,59,64,51,2010,2017,21.8,7a+
36011,POL,0,179,63,20.0,9,2010-10-02 22:00:00,2017-08-19 22:00:00,308,45,68,70,51,2010,2017,19.66,7a+
16304,NOR,0,172,63,25.0,14,2010-08-17 22:00:00,2017-05-22 22:00:00,253,46,51,64,51,2010,2017,21.3,7a+
34003,RUS,0,185,73,36.0,14,2010-10-09 22:00:00,2010-11-16 23:00:00,13,49,49,55,51,2010,2010,21.33,7a+
34047,FRA,0,175,58,42.0,23,2010-08-18 22:00:00,2017-08-09 22:00:00,123,49,49,57,51,2010,2017,18.94,7a+
30207,USA,0,184,73,27.0,11,2010-01-11 23:00:00,2011-03-02 23:00:00,5,51,53,53,51,2010,2011,21.56,7a+
44048,ESP,0,188,68,22.0,9,2010-07-15 22:00:00,2015-09-09 22:00:00,95,44,44,62,51,2010,2015,19.24,7a+
29842,FRA,0,175,68,36.0,9,2010-11-19 23:00:00,2017-08-16 22:00:00,179,51,57,61,51,2010,2017,22.2,7a+
30538,USA,0,180,73,31.0,13,2010-02-03 23:00:00,2017-05-19 22:00:00,229,56,54,62,51,2010,2017,22.53,7a+
30409,ITA,0,192,73,29.0,12,2010-10-26 22:00:00,2012-09-26 22:00:00,14,51,55,57,51,2010,2012,19.8,7a+
37108,USA,0,170,53,35.0,10,2010-08-31 22:00:00,2010-08-31 22:00:00,1,51,51,51,51,2010,2010,18.34,7a+
27412,ESP,0,177,68,25.0,8,2010-03-28 22:00:00,2013-07-15 22:00:00,82,49,66,66,51,2010,2013,21.71,7a+
27499,BRA,0,179,68,23.0,14,2010-07-01 22:00:00,2010-07-01 22:00:00,3,49,53,53,51,2010,2010,21.22,7a+
27523,CAN,0,186,83,28.0,11,2010-11-21 23:00:00,2017-06-25 22:00:00,22,46,55,57,51,2010,2017,23.99,7a+
23976,ESP,0,177,73,32.0,10,2010-11-25 23:00:00,2016-12-16 23:00:00,24,51,49,53,51,2010,2016,23.3,7a+
31417,USA,0,193,78,36.0,9,2010-04-18 22:00:00,2017-07-12 22:00:00,188,51,51,64,51,2010,2017,20.94,7a+
31484,GBR,0,180,68,30.0,9,2010-04-01 22:00:00,2015-12-03 23:00:00,205,40,56,63,51,2010,2015,20.99,7a+
31976,ITA,0,178,63,34.0,9,2010-05-15 22:00:00,2016-04-08 22:00:00,229,55,62,62,51,2010,2016,19.88,7a+
31979,USA,0,182,83,29.0,9,2010-06-23 22:00:00,2016-08-20 22:00:00,46,46,55,62,51,2010,2016,25.06,7a+
31036,ITA,0,184,68,29.0,9,2010-03-21 23:00:00,2017-08-11 22:00:00,284,53,46,68,51,2010,2017,20.09,7a+
37214,USA,0,160,48,15.0,13,2011-05-28 22:00:00,2017-06-30 22:00:00,183,51,36,68,51,2011,2017,18.75,7a+
38316,USA,0,183,73,29.0,9,2011-08-26 22:00:00,2011-02-06 23:00:00,13,53,49,55,51,2011,2011,21.8,7a+
37179,USA,0,178,68,17.0,14,2011-05-29 22:00:00,2016-05-07 22:00:00,166,59,57,68,51,2011,2016,21.46,7a+
37762,ESP,0,173,78,35.0,8,2011-09-03 22:00:00,2013-01-27 23:00:00,19,44,55,57,51,2011,2013,26.06,7a+
37755,FRA,0,182,63,41.0,11,2011-04-06 22:00:00,2013-05-05 22:00:00,11,49,51,53,51,2011,2013,19.02,7a+
37312,ITA,0,180,68,24.0,11,2011-10-30 23:00:00,2015-03-27 23:00:00,15,43,49,59,51,2011,2015,20.99,7a+
37647,USA,0,183,73,31.0,7,2011-07-09 22:00:00,2017-09-02 22:00:00,100,35,59,64,51,2011,2017,21.8,7a+
40128,ESP,0,175,63,35.0,16,2011-12-17 23:00:00,2017-09-04 22:00:00,198,52,51,56,51,2011,2017,20.57,7a+
42350,DEU,0,169,68,33.0,14,2011-08-31 22:00:00,2017-08-19 22:00:00,338,51,49,66,51,2011,2017,23.81,7a+
51852,RUS,1,170,53,28.0,9,2011-04-21 22:00:00,2013-09-12 22:00:00,15,49,49,57,51,2011,2013,18.34,7a+
39180,DEU,0,185,73,30.0,12,2011-10-20 22:00:00,2017-07-22 22:00:00,156,57,59,62,51,2011,2017,21.33,7a+
39733,ESP,0,178,73,41.0,27,2011-12-16 23:00:00,2016-06-11 22:00:00,363,57,49,62,51,2011,2016,23.04,7a+
39416,USA,0,170,63,31.0,8,2011-10-31 23:00:00,2017-09-10 22:00:00,214,49,57,64,51,2011,2017,21.8,7a+
21501,other,0,159,58,36.0,12,2011-04-26 22:00:00,2011-04-26 22:00:00,1,51,51,51,51,2011,2011,22.94,7a+
35057,USA,0,175,73,32.0,7,2011-07-01 22:00:00,2014-04-14 22:00:00,11,42,49,53,51,2011,2014,23.84,7a+
35698,MEX,0,180,63,25.0,7,2011-03-10 23:00:00,2016-03-14 23:00:00,42,46,62,62,51,2011,2016,19.44,7a+
35538,FRA,1,155,53,46.0,17,2011-02-18 23:00:00,2017-08-05 22:00:00,138,49,49,57,51,2011,2017,22.06,7a+
35588,other,0,182,68,31.0,11,2011-02-20 23:00:00,2015-05-02 22:00:00,56,55,49,57,51,2011,2015,20.53,7a+
25054,ESP,0,173,63,41.0,21,2011-09-02 22:00:00,2017-04-05 22:00:00,250,44,55,64,51,2011,2017,21.05,7a+
28645,ESP,0,179,73,38.0,11,2011-03-28 22:00:00,2017-08-12 22:00:00,58,51,54,57,51,2011,2017,22.78,7a+
32614,ITA,0,163,58,37.0,18,2011-06-10 22:00:00,2017-06-29 22:00:00,226,51,51,64,51,2011,2017,21.83,7a+
20399,FRA,0,186,68,36.0,11,2011-03-21 23:00:00,2016-05-13 22:00:00,45,49,49,59,51,2011,2016,19.66,7a+
24177,ESP,0,187,88,32.0,13,2011-05-13 22:00:00,2011-05-13 22:00:00,1,51,51,51,51,2011,2011,25.17,7a+
31641,GBR,0,180,63,25.0,8,2011-04-08 22:00:00,2017-05-28 22:00:00,46,49,49,62,51,2011,2017,19.44,7a+
34436,USA,1,172,58,26.0,12,2011-06-13 22:00:00,2012-06-25 22:00:00,6,59,46,59,51,2011,2012,19.61,7a+
33312,BRA,0,168,58,27.0,11,2011-08-03 22:00:00,2011-08-03 22:00:00,1,51,51,51,51,2011,2011,20.55,7a+
20744,other,0,189,78,39.0,24,2011-08-13 22:00:00,2015-08-28 22:00:00,6,64,46,64,51,2011,2015,21.84,7a+
25837,ESP,0,172,68,29.0,10,2011-05-08 22:00:00,2015-10-11 22:00:00,29,48,53,57,51,2011,2015,22.99,7a+
36451,SVN,0,180,68,26.0,11,2011-01-15 23:00:00,2016-05-03 22:00:00,220,62,57,64,51,2011,2016,20.99,7a+
36343,FRA,0,183,68,29.0,10,2011-04-09 22:00:00,2011-05-03 22:00:00,7,49,58,58,51,2011,2011,20.31,7a+
36383,ITA,0,180,73,26.0,7,2011-03-04 23:00:00,2017-05-25 22:00:00,144,38,59,62,51,2011,2017,22.53,7a+
36505,NLD,0,189,68,23.0,8,2011-06-04 22:00:00,2012-06-03 22:00:00,7,49,49,51,51,2011,2012,19.04,7a+
36940,ESP,0,181,73,30.0,8,2011-05-20 22:00:00,2011-06-16 22:00:00,11,49,55,57,51,2011,2011,22.28,7a+
22127,NOR,0,185,78,37.0,12,2011-04-17 22:00:00,2011-04-17 22:00:00,2,49,53,53,51,2011,2011,22.79,7a+
37150,ESP,1,164,48,28.0,10,2011-08-20 22:00:00,2011-08-20 22:00:00,1,51,51,51,51,2011,2011,17.85,7a+
36877,ESP,0,177,63,26.0,6,2011-04-18 22:00:00,2017-08-18 22:00:00,139,40,49,66,51,2011,2017,20.11,7a+
13569,USA,0,171,63,38.0,19,2011-09-04 22:00:00,2011-09-04 22:00:00,1,51,51,51,51,2011,2011,21.55,7a+
44589,ITA,0,180,68,28.0,6,2012-01-20 23:00:00,2017-09-08 22:00:00,73,43,57,64,51,2012,2017,20.99,7a+
44893,ITA,0,188,73,32.0,10,2012-11-10 23:00:00,2017-09-06 22:00:00,267,57,62,62,51,2012,2017,20.65,7a+
44834,CAN,0,170,68,29.0,6,2012-08-10 22:00:00,2017-09-10 22:00:00,741,51,51,62,51,2012,2017,23.53,7a+
